0 0.572809 0.501094 0.00045428
1 0.575169 0.499151 0.000585019
2 0.575169 0.503706 0.000723674
3 0.629044 0.505617 0.00111768
4 0.629044 0.504556 0.000881098
5 0.629044 0.500966 0.00118493
6 0.629044 0.501866 0.00117083
7 0.629044 0.499352 0.00109248
8 0.629044 0.501113 0.00103685
9 0.629044 0.504472 0.00137607
10 0.629044 0.50355 0.00132647
11 0.629044 0.504701 0.00176926
12 0.629044 0.503645 0.00161857
13 0.634611 0.507976 0.00143369
14 0.634611 0.507301 0.00129773
15 0.634611 0.499235 0.00169324
16 0.634611 0.504596 0.00119648
17 0.634611 0.504194 0.00120878
18 0.634611 0.508808 0.00172321
19 0.634611 0.506358 0.0015884
20 0.634611 0.500303 0.00163665
21 0.634611 0.502298 0.00143162
22 0.634611 0.50497 0.00170078
23 0.634611 0.508305 0.00191969
24 0.634611 0.50497 0.00143838
25 0.634611 0.506924 0.00147483
26 0.634611 0.502225 0.00142121
27 0.634611 0.501962 0.00148639
28 0.634611 0.501836 0.0014662
29 0.634611 0.500137 0.00167569
30 0.634611 0.511201 0.00174551
31 0.634611 0.502416 0.00189902
32 0.634611 0.500748 0.00170983
33 0.634611 0.504157 0.00159382
34 0.634611 0.501455 0.00134459
35 0.634611 0.502524 0.0016913
36 0.634611 0.507608 0.00170778
37 0.634611 0.500496 0.00132347
38 0.636459 0.505057 0.00181044
39 0.636459 0.507551 0.00132677
40 0.636459 0.504562 0.0014319
41 0.636459 0.501461 0.0015485
42 0.636459 0.506153 0.00137045
43 0.636459 0.512764 0.00134126
44 0.636459 0.508589 0.0020269
45 0.636459 0.507211 0.00164328
46 0.63775 0.514083 0.00271296
47 0.63775 0.509988 0.00201976
48 0.63775 0.510421 0.00186275
49 0.63775 0.501911 0.00186255
50 0.63775 0.504891 0.0014329
51 0.63775 0.505931 0.00175267
52 0.63775 0.505497 0.00166707
53 0.63775 0.507571 0.00135957
54 0.63775 0.508704 0.00157528
55 0.63775 0.50409 0.0018554
56 0.63775 0.501957 0.00175033
57 0.63775 0.50316 0.00192619
58 0.63775 0.506065 0.00169587
59 0.63775 0.505516 0.00173717
60 0.63775 0.507295 0.00199617
61 0.63775 0.50625 0.00166978
62 0.663208 0.505393 0.0021573
63 0.663208 0.504995 0.0020961
64 0.663208 0.516223 0.00211447
65 0.663208 0.51495 0.00232381
66 0.663208 0.510954 0.00223311
67 0.663208 0.506464 0.00192685
68 0.663208 0.509944 0.00263523
69 0.663208 0.510226 0.0028188
70 0.663208 0.509685 0.00266891
71 0.663208 0.502731 0.00239439
72 0.663208 0.509771 0.00242123
73 0.663208 0.509567 0.00269078
74 0.663208 0.500248 0.00293494
75 0.663208 0.516304 0.00288537
76 0.663208 0.502277 0.00263961
77 0.663208 0.5089 0.00216668
78 0.663208 0.508205 0.00256274
79 0.663208 0.509069 0.00257517
80 0.663208 0.515838 0.00265647
81 0.663208 0.51483 0.00241465
82 0.663208 0.516467 0.00325137
83 0.674373 0.514006 0.00253417
84 0.674373 0.507748 0.002604
85 0.674373 0.504389 0.00295833
86 0.674373 0.513666 0.00337094
87 0.674373 0.507712 0.002794
88 0.685047 0.513641 0.0025722
89 0.685047 0.502012 0.00343099
90 0.685047 0.509412 0.00328125
91 0.685047 0.512874 0.0026089
92 0.685047 0.505861 0.00294517
93 0.685047 0.506667 0.00267713
94 0.685047 0.5152 0.00282626
95 0.685047 0.514507 0.0028634
96 0.685047 0.511592 0.00282593
97 0.685047 0.51331 0.00314586
98 0.685047 0.518563 0.00273112
99 0.685047 0.517688 0.00292953
100 0.685047 0.515387 0.00271948
101 0.688663 0.517053 0.00298916
102 0.688663 0.521062 0.00306471
103 0.688663 0.521977 0.00248388
104 0.688663 0.515275 0.00263508
105 0.688663 0.51007 0.00276326
106 0.688663 0.518088 0.00295854
107 0.688663 0.512932 0.00260156
108 0.688663 0.517008 0.00280951
109 0.688663 0.517939 0.00307341
110 0.688663 0.517279 0.00345606
111 0.688663 0.511943 0.00295759
112 0.688663 0.509223 0.00342245
113 0.688663 0.515607 0.00410083
114 0.688663 0.513244 0.00379006
115 0.688663 0.51288 0.00342999
116 0.688663 0.520971 0.00271863
117 0.688663 0.521155 0.00372959
118 0.688663 0.511656 0.00343473
119 0.688663 0.519679 0.00334446
120 0.688663 0.510887 0.00347647
121 0.688663 0.510734 0.0032912
122 0.688663 0.509551 0.0034833
123 0.688663 0.511769 0.00348438
124 0.688663 0.50629 0.00321294
125 0.688663 0.513383 0.00342984
126 0.688663 0.520776 0.00290422
127 0.688663 0.514164 0.00323769
128 0.688663 0.509157 0.003265
129 0.688663 0.505048 0.00408218
130 0.688663 0.510102 0.00336911
131 0.688663 0.512741 0.00310994
132 0.688663 0.504543 0.0035591
133 0.688663 0.510434 0.0034395
134 0.688663 0.512975 0.00320251
135 0.72777 0.51283 0.00404062
136 0.72777 0.514688 0.00351403
137 0.72777 0.516175 0.00383428
138 0.72777 0.51343 0.00373949
139 0.72777 0.512948 0.00396686
140 0.72777 0.511385 0.00352324
141 0.72777 0.501321 0.0049527
142 0.72777 0.512638 0.00451195
143 0.72777 0.502598 0.00391861
144 0.72777 0.509391 0.00386441
145 0.72777 0.499062 0.00384182
146 0.72777 0.522027 0.00413909
147 0.72777 0.506019 0.00463503
148 0.72777 0.515075 0.00421494
149 0.72777 0.505252 0.00409797
150 0.72777 0.509359 0.00406972
151 0.72777 0.518423 0.00337683
152 0.72777 0.515387 0.00367543
153 0.72777 0.518564 0.00368695
154 0.72777 0.504426 0.00459456
155 0.72777 0.510264 0.00495665
156 0.72777 0.519402 0.00401587
157 0.72777 0.517034 0.00398607
158 0.72777 0.509708 0.00492262
159 0.72777 0.523255 0.00433364
160 0.72777 0.517624 0.00438854
161 0.72777 0.518662 0.00349594
162 0.72777 0.512362 0.00479079
163 0.72777 0.510174 0.00435995
164 0.72777 0.509324 0.00438647
165 0.72777 0.50713 0.00388226
166 0.72777 0.504547 0.00420313
167 0.72777 0.50474 0.00519733
168 0.72777 0.506399 0.00363966
169 0.72777 0.51083 0.00378678
170 0.72777 0.522462 0.00341924
171 0.72777 0.515829 0.00448473
172 0.72777 0.513089 0.00427029
173 0.72777 0.513244 0.00439101
174 0.72777 0.512527 0.00444834
175 0.72777 0.516974 0.00455098
176 0.72777 0.510845 0.00378945
177 0.72777 0.512253 0.00364132
178 0.72777 0.512373 0.00439267
179 0.72777 0.50886 0.00429059
180 0.72777 0.506325 0.00353497
181 0.72777 0.509163 0.00384133
182 0.72777 0.50559 0.00360348
183 0.72777 0.512476 0.00394304
184 0.72777 0.511501 0.00402969
185 0.72777 0.511772 0.00432606
186 0.72777 0.511081 0.00471488
187 0.72777 0.512283 0.00466292
188 0.72777 0.517385 0.00456946
189 0.72777 0.508469 0.00428543
190 0.72777 0.507041 0.00439992
191 0.72777 0.503226 0.00569589
192 0.72777 0.504782 0.00403423
193 0.72777 0.514707 0.00460307
194 0.72777 0.513082 0.00466784
195 0.72777 0.50079 0.00448961
196 0.72777 0.507698 0.00444313
197 0.72777 0.50872 0.00455071
198 0.72777 0.498991 0.0050771
199 0.72777 0.510276 0.00435171
200 0.72777 0.514705 0.00441317
201 0.72777 0.519111 0.00459894
202 0.72777 0.515102 0.00450149
203 0.72777 0.509174 0.0050432
204 0.72777 0.505774 0.00474109
205 0.72777 0.517774 0.00450933
206 0.72777 0.505727 0.00489978
207 0.72777 0.502959 0.00424171
208 0.72777 0.502812 0.00433623
209 0.72777 0.508159 0.00487879
210 0.72777 0.500785 0.00468734
211 0.72777 0.508638 0.00481263
212 0.72777 0.508292 0.00496407
213 0.72777 0.505224 0.0043541
214 0.72777 0.507228 0.00483046
215 0.72777 0.505932 0.00435662
216 0.72777 0.504431 0.00526991
217 0.72777 0.510846 0.00388872
218 0.72777 0.512752 0.004507
219 0.72777 0.517275 0.00373445
220 0.72777 0.513175 0.00416605
221 0.72777 0.515095 0.00450505
222 0.72777 0.512766 0.00470565
223 0.72777 0.512133 0.00455589
224 0.72777 0.514158 0.00402841
225 0.72777 0.517099 0.00461541
226 0.72777 0.513595 0.00419193
227 0.72777 0.504561 0.00443384
228 0.72777 0.51775 0.00345028
229 0.72777 0.51089 0.00369099
230 0.72777 0.511346 0.00441175
231 0.72777 0.496686 0.00455399
232 0.72777 0.498213 0.0042805
233 0.72777 0.49615 0.00387908
234 0.72777 0.50167 0.00483885
235 0.72777 0.512239 0.00481724
236 0.72777 0.512211 0.00412281
237 0.72777 0.512283 0.00375843
238 0.72777 0.505433 0.00410071
239 0.72777 0.516275 0.00373129
240 0.72777 0.509242 0.00439666
241 0.72777 0.520884 0.00441722
242 0.72777 0.512108 0.0044425
243 0.72777 0.508647 0.00467087
244 0.72777 0.511392 0.00380074
245 0.72777 0.510007 0.00462797
246 0.740474 0.519301 0.00491151
247 0.740474 0.510573 0.00399487
248 0.740474 0.514149 0.0038992
249 0.740474 0.511393 0.00462854
250 0.740474 0.504074 0.00366932
251 0.740474 0.518385 0.00424672
252 0.740474 0.518988 0.00461914
253 0.740474 0.517014 0.00503527
254 0.740474 0.516047 0.00464804
255 0.740474 0.514535 0.00423361
256 0.740474 0.50848 0.00477508
257 0.740474 0.510734 0.00447428
258 0.740474 0.510528 0.00418573
259 0.740474 0.512148 0.00483958
260 0.740474 0.51472 0.00486813
261 0.740474 0.508319 0.00455562
262 0.740474 0.508731 0.00405852
263 0.740474 0.508256 0.00483084
264 0.740474 0.511525 0.00411212
265 0.740474 0.50872 0.00459362
266 0.740474 0.515303 0.0048438
267 0.740474 0.513949 0.00469277
268 0.740474 0.517658 0.00436655
269 0.740474 0.516163 0.00425687
270 0.740474 0.510238 0.00484125
271 0.740474 0.515219 0.00479672
272 0.740474 0.510401 0.00574381
273 0.740474 0.507738 0.00440231
274 0.740474 0.513128 0.00409624
275 0.740474 0.519198 0.00451091
276 0.740474 0.514146 0.00466058
277 0.740474 0.522706 0.00463431
278 0.740474 0.512739 0.00424071
279 0.740474 0.514312 0.0050741
280 0.740474 0.511454 0.00453587
281 0.740474 0.505652 0.00464151
282 0.740474 0.514556 0.00455663
283 0.750731 0.529333 0.00480459
284 0.750731 0.515322 0.00583923
285 0.750731 0.505398 0.00517587
286 0.750731 0.512195 0.00467797
287 0.750731 0.511994 0.00464048
288 0.750731 0.508533 0.00479055
289 0.750731 0.510574 0.00466728
290 0.750731 0.518808 0.00469354
291 0.750731 0.510241 0.00535795
292 0.750731 0.509588 0.00462717
293 0.750731 0.510591 0.00451048
294 0.750731 0.515696 0.00550375
295 0.750731 0.512701 0.00467345
296 0.750731 0.517353 0.00475139
297 0.750731 0.513954 0.0046459
298 0.750731 0.51032 0.00445199
299 0.750731 0.505292 0.00538294
300 0.750731 0.504203 0.00459691
301 0.750731 0.513408 0.00449661
302 0.750731 0.50754 0.00411781
303 0.750731 0.506735 0.00480397
304 0.750731 0.503355 0.00501691
305 0.750731 0.510409 0.00514387
306 0.750731 0.510721 0.00523998
307 0.750731 0.512177 0.00488987
308 0.750731 0.512616 0.00483415
309 0.750731 0.510333 0.00440045
310 0.750731 0.514594 0.00424687
311 0.750731 0.516389 0.00479191
312 0.750731 0.517658 0.00390101
313 0.750731 0.506701 0.0042169
314 0.750731 0.505614 0.00508372
315 0.750731 0.515494 0.00481528
316 0.750731 0.509783 0.0049322
317 0.750731 0.517459 0.0050551
318 0.750731 0.512453 0.00491235
319 0.750731 0.511619 0.00477352
320 0.750731 0.509207 0.00482649
321 0.750731 0.520601 0.00432767
322 0.750731 0.508121 0.00440116
323 0.750731 0.51745 0.00479982
324 0.750731 0.517925 0.00580088
325 0.750731 0.508578 0.00466084
326 0.75291 0.511699 0.00449194
327 0.75291 0.511623 0.00462652
328 0.75291 0.508143 0.00429167
329 0.75291 0.514148 0.00443038
330 0.75291 0.516331 0.00526185
331 0.75291 0.510476 0.00440332
332 0.75291 0.511028 0.00443871
333 0.75291 0.519643 0.00511266
334 0.75291 0.514037 0.00550018
335 0.75291 0.511584 0.00448055
336 0.75291 0.511422 0.00511832
337 0.75291 0.506106 0.00510977
338 0.75291 0.508344 0.00403621
339 0.75291 0.514126 0.00418164
340 0.75291 0.502374 0.00475345
341 0.75291 0.515087 0.0044475
342 0.75291 0.510519 0.00523948
343 0.75291 0.511645 0.00448703
344 0.75291 0.514729 0.00496847
345 0.75291 0.507062 0.00482974
346 0.75291 0.506808 0.00496318
347 0.75291 0.506927 0.00488839
348 0.75291 0.50949 0.00562173
349 0.75291 0.512331 0.0054922
350 0.75291 0.509557 0.00472047
351 0.75291 0.511848 0.00431544
352 0.75291 0.505586 0.00491804
353 0.75291 0.505471 0.00526599
354 0.75291 0.504024 0.00508793
355 0.75291 0.502375 0.00510911
356 0.75291 0.509826 0.00506403
357 0.75291 0.514171 0.00491322
358 0.75291 0.518914 0.00446979
359 0.75291 0.513158 0.00508234
360 0.75291 0.511581 0.00449462
361 0.75291 0.511168 0.00489224
362 0.75291 0.518809 0.00518953
363 0.75291 0.514198 0.00527847
364 0.75291 0.510962 0.00535267
365 0.75291 0.506185 0.00447722
366 0.75291 0.513902 0.00501513
367 0.75291 0.515285 0.00511655
368 0.75291 0.505931 0.00546332
369 0.75291 0.512202 0.00529665
370 0.75291 0.504612 0.00479081
371 0.75291 0.506114 0.00506556
372 0.75291 0.508878 0.00484216
373 0.75291 0.511805 0.00442334
374 0.75291 0.505579 0.0050783
375 0.75291 0.511748 0.00465078
376 0.75291 0.512372 0.00439203
377 0.75291 0.512834 0.00360916
378 0.75291 0.51704 0.00515084
379 0.75291 0.528905 0.00521271
380 0.75291 0.514593 0.00534024
381 0.75291 0.513957 0.00436201
382 0.75291 0.505676 0.00494944
383 0.75291 0.505842 0.00494054
384 0.75291 0.507918 0.00525642
385 0.75291 0.509134 0.00448302
386 0.75291 0.519412 0.00467879
387 0.75291 0.513617 0.00510006
388 0.75291 0.524665 0.00493942
389 0.75291 0.526498 0.00489583
390 0.75291 0.511218 0.00571014
391 0.75291 0.506366 0.00506922
392 0.75291 0.513169 0.00440067
393 0.75291 0.51072 0.00498939
